fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\django\tests\gis_tests\rasterapp\models.py,RasterModel,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\rasterapp\models.py,RasterRelatedModel,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\rasterapp\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\rasterapp\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\rasterapp\test_rasterfield.py,RasterFieldTest,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,SimpleModel,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Location,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,City,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,AugmentedLocation,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,DirectoryEntry,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Parcel,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Author,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Article,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Book,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Event,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\models.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\gis_tests\relatedapp\tests.py,RelatedGeoModelTest,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests.py,HandlerTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests.py,TransactionsPerRequestTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests.py,SignalsTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests.py,HandlerRequestTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests.py,ScriptNameTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests_custom_error_handlers.py,MiddlewareAccessingContent,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\tests_custom_error_handlers.py,CustomErrorHandlerTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\test_exception.py,ExceptionHandlerTests,,,,,
C:\Users\vaano\python_projects\django\tests\handlers\views.py,NoResponse,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,QueryDictTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,HttpResponseTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,HttpResponseSubclassesTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,JsonResponseTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,StreamingHttpResponseTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,FileCloseTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,CookieTests,,,,,
C:\Users\vaano\python_projects\django\tests\httpwrappers\tests.py,CustomDjangoJSONEncoder,,,,,
C:\Users\vaano\python_projects\django\tests\humanize_tests\tests.py,MockDateTime,,,,,
C:\Users\vaano\python_projects\django\tests\humanize_tests\tests.py,HumanizeTests,,,,,
C:\Users\vaano\python_projects\django\tests\humanize_tests\tests.py,naive,,,,,
C:\Users\vaano\python_projects\django\tests\humanize_tests\tests.py,DocumentedMockDateTime,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\forms.py,I18nForm,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\forms.py,SelectDateForm,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\forms.py,CompanyForm,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\forms.py,Meta,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\models.py,TestModel,,,,,
C:\Users\vaano\python_projects\django\tests\i18n\models.py,Company,,,,,
